Name,Surname,url
Ercan,Spat,http://www.akk-ks.org/declaration/2010/Komunat_e_Republikes_se_Kosoves/Prizren/Ercan_Spat.pdf
Naser,Buzhala,http://www.akk-ks.org/declaration/2010/Komunat_e_Republikes_se_Kosoves/Prizren/Naser_Buzhala.pdf
Ramadan ,Muja,http://www.akk-ks.org/declaration/2010/Komunat_e_Republikes_se_Kosoves/Prizren/Ramadan_Muja.pdf
Ruzhdi,Rexha,http://www.akk-ks.org/declaration/2010/Komunat_e_Republikes_se_Kosoves/Prizren/Ruzhdi_Rexha.pdf
