Name,Surname,url
Lirak,Celaj,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prishtines/Lirak_celaj.pdf
Lirjeta,Regjepi,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prishtines/Lirjeta_Regjepi.pdf
Liburn ,Aliu,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prishtines/Liburn_Aliu.pdf
Lirie,Avdiu,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prishtines/Lirie_Avdiu.pdf
Marigone,Drevinja,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prishtines/Marigone_Drevinja.pdf
Mirlinda,Sopi,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prishtines/Mirlinda_Sopi.pdf
Muhamet,Selmani,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prishtines/Muhamet_Selmani.pdf
Mustafe,Krasniqi,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prishtines/Mustafe_Krasniqi.pdf
Merita,Surkishi,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prishtines/Merita_Surkishi.pdf
Muhamet,Nura,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prishtines/Muhamet_Nura.pdf
Muhedin,Nushi,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prishtines/Muhedin_Nushi.pdf
Naime,Osmani,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prishtines/Naime_Osmani.pdf
Nora,Kelmendi,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prishtines/Nora_Kelmendi.pdf
Nenad,Miloadinoviq,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prishtines/Nenad_Miloadinoviq.pdf
Naim,Neziri,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prishtines/Naim_Neziri.pdf
Nezir,Rama,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prishtines/Nezir_Rama.pdf
Nexhat,Uka,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prishtines/Nexhat_Uka.pdf
Osman,Bllaca,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prishtines/Osman_Bllaca.pdf
Qendrim,Vitija,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prishtines/Qendrim_Vitija.pdf
Qendron,Kastrati,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prishtines/Qendron_Kastrati.pdf
Remzi,Pacolli,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prishtines/Remzi_Pacolli.pdf
Ruzhdi,Zeqiri,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prishtines/Ruzhdi_Zeqiri.pdf
Rita,Begolli,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prishtines/Rita_Begoli.pdf
Sami,Hamiti,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prishtines/Sami_Hamiti.pdf
Sylejman,Pireva,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prishtines/Sylejman_Pireva.pdf
Saranda,Bugujevci,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prishtines/Saranda_Bugujevci.pdf
Sarande,Sadriu Mehmeti,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prishtines/Sarande_Sadriu_Mehmeti.pdf
Sokol,Krasniqi,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prishtines/Sokol_Krasniqi.pdf
Sofije,Bunjaku,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prishtines/Sofije_Bunjaku.pdf
Salih,Zyba,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prishtines/Salih_Zyba.pdf
Shaip ,Hajrizi,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prishtines/Shaip_Hajrizi.pdf
Shefki ,Gashi,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prishtines/Shefki_Gashi.pdf
Shiqeri,Spahiu,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prishtines/Shiqeri_Spahiu.pdf
Shpend,Ahmeti,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prishtines/Shpend_Ahmeti.pdf
Shemsi,Veseli,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prishtines/Shemsi_Veseli.pdf
Shaip ,Shabani,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prishtines/Shaip_Shabani.pdf
Teuta,Krasniqi,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prishtines/Teuta_Krasniqi.pdf
Visar,Arifaj,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prishtines/Visar_Arifaj.pdf
Vlora,Dumoshi,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prishtines/Vlora_Dumoshi.pdf
Xhelal,Svecla,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prishtines/Xhelal_Svecla.pdf
Ylber,Citaku,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prishtines/Ylber_citaku.pdf
Ylli ,Hoxha,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prishtines/Ylli_Hoxha.pdf
Hetem,Kupina,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prishtines/hetem_Kupina.pdf
