Name,Surname,url
Hajrie,Nebihi,http://www.akk-ks.org/declaration/2013/Komunat/Komuna_e_Ferizajit/Hajrije_Nebihu.pdf
Hetem,Ibrahimi,http://www.akk-ks.org/declaration/2013/Komunat/Komuna_e_Ferizajit/Hetem_Ibrahimi.pdf
Hesat,Shatrolli,http://www.akk-ks.org/declaration/2013/Komunat/Komuna_e_Ferizajit/Hesat_Shatrolli.pdf
Ibrahim,Hyseni,http://www.akk-ks.org/declaration/2013/Komunat/Komuna_e_Ferizajit/Ibrahim_Hyseni.pdf
Imri,Hashani,http://www.akk-ks.org/declaration/2013/Komunat/Komuna_e_Ferizajit/Imri_Hashani.pdf
Ismail,Nazifi,http://www.akk-ks.org/declaration/2013/Komunat/Komuna_e_Ferizajit/Ismail_Nazifi.pdf
Ilir,Orllati,http://www.akk-ks.org/declaration/2013/Komunat/Komuna_e_Ferizajit/Ilir_Orllati.pdf
Kemajl,Ramadani,http://www.akk-ks.org/declaration/2013/Komunat/Komuna_e_Ferizajit/Kemajl_Ramadani.pdf
Lulzim,Aliu,http://www.akk-ks.org/declaration/2013/Komunat/Komuna_e_Ferizajit/Lulzim_Aliu.pdf
Lulzim,Grainca,http://www.akk-ks.org/declaration/2013/Komunat/Komuna_e_Ferizajit/Lulzim_Grainca.pdf
Makfire,Sadiku Hasani,http://www.akk-ks.org/declaration/2013/Komunat/Komuna_e_Ferizajit/Makfire_Sadiku.pdf
Miradije,Goga,http://www.akk-ks.org/declaration/2013/Komunat/Komuna_e_Ferizajit/Miradije_Goga.pdf
Musa,Ibishi,http://www.akk-ks.org/declaration/2013/Komunat/Komuna_e_Ferizajit/Musa_Ibishi.pdf
Medain,Hashani,http://www.akk-ks.org/declaration/2013/Komunat/Komuna_e_Ferizajit/Medain_Hashani.pdf
Mirlinda,Bytyqi Rexhepi,http://www.akk-ks.org/declaration/2013/Komunat/Komuna_e_Ferizajit/Mirlinda_Bytyqi-Rexhepi.pdf
Mustafe,Grainca,http://www.akk-ks.org/declaration/2013/Komunat/Komuna_e_Ferizajit/Mustafe_Grainca.pdf
Naim,Misini,http://www.akk-ks.org/declaration/2013/Komunat/Komuna_e_Ferizajit/Naim_Misini.pdf
Qazime,Vata,http://www.akk-ks.org/declaration/2013/Komunat/Komuna_e_Ferizajit/Qazime_Vata.pdf
Ramadan,Baliu,http://www.akk-ks.org/declaration/2013/Komunat/Komuna_e_Ferizajit/Ramadan_Baliu.pdf
Rexhep,Bajrami,http://www.akk-ks.org/declaration/2013/Komunat/Komuna_e_Ferizajit/Rexhep_Bajrami.pdf
Rafiz,Sejdiu,http://www.akk-ks.org/declaration/2013/Komunat/Komuna_e_Ferizajit/Rafiz_Sejdiu.pdf
Ronit,Abdullahu,http://www.akk-ks.org/declaration/2013/Komunat/Komuna_e_Ferizajit/Ronit_Abdullahu.pdf
Ramadan,Hasani,http://www.akk-ks.org/declaration/2013/Komunat/Komuna_e_Ferizajit/Ramadan_Hasani.pdf
Sadete ,Lohaj,http://www.akk-ks.org/declaration/2013/Komunat/Komuna_e_Ferizajit/Sadete_Lohaj.pdf
Sahit,Krasniqi,http://www.akk-ks.org/declaration/2013/Komunat/Komuna_e_Ferizajit/Sahit_Krasniqi.pdf
Selim,Marevci,http://www.akk-ks.org/declaration/2013/Komunat/Komuna_e_Ferizajit/Selim_Marevci.pdf
Sami,Osmani,http://www.akk-ks.org/declaration/2013/Komunat/Komuna_e_Ferizajit/Sami_Osmani.pdf
Safit,Halili,http://www.akk-ks.org/declaration/2013/Komunat/Komuna_e_Ferizajit/Safit_Halili.pdf
Shkelzen,Marevci,http://www.akk-ks.org/declaration/2013/Komunat/Komuna_e_Ferizajit/Shkelzen_Marevci.pdf
Shpresa,Azemi Shemsedini,http://www.akk-ks.org/declaration/2013/Komunat/Komuna_e_Ferizajit/Shpresa_Azemi-Shemsedini.pdf
Teuta,Beqa,http://www.akk-ks.org/declaration/2013/Komunat/Komuna_e_Ferizajit/Teuta_Beqa.pdf
Tevide,Imeri,http://www.akk-ks.org/declaration/2013/Komunat/Komuna_e_Ferizajit/Tevide_Imeri.pdf
Vesel,Zhinipotoku,http://www.akk-ks.org/declaration/2013/Komunat/Komuna_e_Ferizajit/Vesel_Zhinipotoku.pdf
Valon ,Eshrefi,http://www.akk-ks.org/declaration/2013/Komunat/Komuna_e_Ferizajit/Valon_Eshrefi.pdf
Vjollca,Ahmeti,http://www.akk-ks.org/declaration/2013/Komunat/Komuna_e_Ferizajit/Vjollca_Ahmeti.pdf
Xhavit,Zariqi,http://www.akk-ks.org/declaration/2013/Komunat/Komuna_e_Ferizajit/Xhavit_Zariqi.pdf
Xhevdet,Sahiti,http://www.akk-ks.org/declaration/2013/Komunat/Komuna_e_Ferizajit/Xhevdet_Sahiti.pdf
Ylber,Topalli,http://www.akk-ks.org/declaration/2013/Komunat/Komuna_e_Ferizajit/Ylber_Topalli.pdf
Zymrije,Haxhimusa,http://www.akk-ks.org/declaration/2013/Komunat/Komuna_e_Ferizajit/Zymrie_Haxhimusa.pdf
