Name,Surname,url
Fadil,Halili,http://www.akk-ks.org/declaration/2015/Komunat/Komuna_e_Ferizajit/Fadil_Halili.pdf
Gafurr,Ilazi,http://www.akk-ks.org/declaration/2015/Komunat/Komuna_e_Ferizajit/Gafurr_Ilazi.pdf
Gazmend,Bytyci,http://www.akk-ks.org/declaration/2015/Komunat/Komuna_e_Ferizajit/Gazmend_Bytyci.pdf
Hesat,Shatrolli,http://www.akk-ks.org/declaration/2015/Komunat/Komuna_e_Ferizajit/Hesat_Shatrolli.pdf
Hysnije,Mustafa,http://www.akk-ks.org/declaration/2015/Komunat/Komuna_e_Ferizajit/Hysnije_Mustafa.pdf
Ibrahim,Hyseni,http://www.akk-ks.org/declaration/2015/Komunat/Komuna_e_Ferizajit/Ibrahim_Hyseni.pdf
Imri,Hashani,http://www.akk-ks.org/declaration/2015/Komunat/Komuna_e_Ferizajit/Imri_Hashani.pdf
Izet,Rushiti,http://www.akk-ks.org/declaration/2015/Komunat/Komuna_e_Ferizajit/Izet_Rushiti.pdf
Ilir,Orllati,http://www.akk-ks.org/declaration/2015/Komunat/Komuna_e_Ferizajit/Ilir_Orllati.pdf
Januz,Rexhepi,http://www.akk-ks.org/declaration/2015/Komunat/Komuna_e_Ferizajit/Januz%20Rexhepi.pdf
Kristina,Gashi Bytyqi,http://www.akk-ks.org/declaration/2015/Komunat/Komuna_e_Ferizajit/Kristina_Gashi-Bytyqi.pdf
Lirije,Syla,http://www.akk-ks.org/declaration/2015/Komunat/Komuna_e_Ferizajit/Lirije_Syla.pdf
Lulzim,Grainca,http://www.akk-ks.org/declaration/2015/Komunat/Komuna_e_Ferizajit/Lulzim_Grainca.pdf
Lulzim,Aliu ,http://www.akk-ks.org/declaration/2015/Komunat/Komuna_e_Ferizajit/Lulzim_Aliu.pdf
Musa,Ibishi,http://www.akk-ks.org/declaration/2015/Komunat/Komuna_e_Ferizajit/Musa_Ibishi.pdf
Medain,Hashani,http://www.akk-ks.org/declaration/2015/Komunat/Komuna_e_Ferizajit/Medain_Hashani.pdf
Mustafe,Grainca,http://www.akk-ks.org/declaration/2015/Komunat/Komuna_e_Ferizajit/Mustafe_Grainca.pdf
Mimoza,Fazliu,http://www.akk-ks.org/declaration/2015/Komunat/Komuna_e_Ferizajit/Mimoza_Fazliu.pdf
Mimoza,Pajaziti,http://www.akk-ks.org/declaration/2015/Komunat/Komuna_e_Ferizajit/Mimoza_Pajaziti.pdf
Muhamet,Halili,http://www.akk-ks.org/declaration/2015/Komunat/Komuna_e_Ferizajit/Muhamet_Halili.pdf
Muhamet,Cerkini,http://www.akk-ks.org/declaration/2015/Komunat/Komuna_e_Ferizajit/Muhamet_Cerkini.pdf
Muharrem,Svarqa,http://www.akk-ks.org/declaration/2015/Komunat/Komuna_e_Ferizajit/Muharrem_Svarqa.pdf
Milaim,Selmani,http://www.akk-ks.org/declaration/2015/Komunat/Komuna_e_Ferizajit/Milaim_Selmani.pdf
Naim,Misini,http://www.akk-ks.org/declaration/2015/Komunat/Komuna_e_Ferizajit/Naim_Misini.pdf
Naim,Ferati,http://www.akk-ks.org/declaration/2015/Komunat/Komuna_e_Ferizajit/Naim_Ferati.pdf
Nehat,Baftiu,http://www.akk-ks.org/declaration/2015/Komunat/Komuna_e_Ferizajit/Nehat_Baftiu.pdf
Qazim,Rahmani,http://www.akk-ks.org/declaration/2015/Komunat/Komuna_e_Ferizajit/Qazim_Rahmani.pdf
Rafiz,Sejdiu,http://www.akk-ks.org/declaration/2015/Komunat/Komuna_e_Ferizajit/Rafiz_Sejdiu.pdf
Ramadan,Baliu,http://www.akk-ks.org/declaration/2015/Komunat/Komuna_e_Ferizajit/Ramadan_Baliu.pdf
Sadete ,Lohaj,http://www.akk-ks.org/declaration/2015/Komunat/Komuna_e_Ferizajit/Sadete_Lohaj.pdf
Sami,Osmani,http://www.akk-ks.org/declaration/2015/Komunat/Komuna_e_Ferizajit/Sami_Osmani.pdf
Sylejman,Zeka,http://www.akk-ks.org/declaration/2015/Komunat/Komuna_e_Ferizajit/Sylejman_Zeka.pdf
Skender,Ferizi,http://www.akk-ks.org/declaration/2015/Komunat/Komuna_e_Ferizajit/Skender_Ferizi.pdf
Shpresa,Azemi Shemsedini,http://www.akk-ks.org/declaration/2015/Komunat/Komuna_e_Ferizajit/Shpresa_Azemi-Shemsedini.pdf
Shkelzen,Marevci,http://www.akk-ks.org/declaration/2015/Komunat/Komuna_e_Ferizajit/Shkelzen_Marevci.pdf
Shkelzen,Selmani,http://www.akk-ks.org/declaration/2015/Komunat/Komuna_e_Ferizajit/Shkelzen_Selmani.pdf
Shpetim,Sojeva,http://www.akk-ks.org/declaration/2015/Komunat/Komuna_e_Ferizajit/Shpetim_Sojeva.pdf
Teuta,Beqa,http://www.akk-ks.org/declaration/2015/Komunat/Komuna_e_Ferizajit/Teuta_Beqa.pdf
Valon,Halimi,http://www.akk-ks.org/declaration/2015/Komunat/Komuna_e_Ferizajit/Valon_Halimi.pdf
Visar,Demiri,http://www.akk-ks.org/declaration/2015/Komunat/Komuna_e_Ferizajit/Visar_Demiri.pdf
Vehbi,Emini,http://www.akk-ks.org/declaration/2015/Komunat/Komuna_e_Ferizajit/Vehbi_Emini.pdf
Xhavit,Zariqi,http://www.akk-ks.org/declaration/2015/Komunat/Komuna_e_Ferizajit/Xhavit_Zariqi.pdf
Xhevat,Sallahi,http://www.akk-ks.org/declaration/2015/Komunat/Komuna_e_Ferizajit/Xhevat_Sallahi.pdf
Xhemile,Murati Shabani,http://www.akk-ks.org/declaration/2015/Komunat/Komuna_e_Ferizajit/Xhemile_Murati-Shabani.pdf
Xhemajl,Recica,http://www.akk-ks.org/declaration/2015/Komunat/Komuna_e_Ferizajit/Xhemajl_Recica.pdf
Zymrije,Haxhimusa,http://www.akk-ks.org/declaration/2015/Komunat/Komuna_e_Ferizajit/Zymrije_Haxhimusa.pdf
